Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
2020,02,09,6203.64,6031.69,5897.85,5766.64,5728.33,5723.09,5665.97,5606.73,5599.22,5607.29,5606.52,5642.02,5621.25,5642.4,5699.24,5783.52,5831.36,5913.94,5917.14,5984.39,6172.97,6364.03,6503.26,6521.38,6460.61,6308.91,6333.5,6502.34,6664.37,6736.75,6945.92,7047,7123.17,7216.15,7351.59,7484.71,7594.25,7686.5,7832.63,7885.26,7738.08,7514.16,7245.74,7124.11,6885.73,6736.53,6612.77,6360.69
2020,02,10,6174.5,5989.96,5843.41,5773.71,5708.77,5683.39,5613.26,5666.99,5669.42,5703.43,5773.58,5970.52,6142.98,6436.26,6656.37,6856.19,6909.75,6838,6779,6809.28,6944.75,7060.65,7037.5,7010.38,7092.19,7186.29,7257.27,7317.84,7317.78,7513.07,7705.77,7940.16,8210.47,8312.74,8305.08,8348.21,8407.84,8351.54,8513.6,8399.04,8263.3,8041.25,7744.23,7504.63,7197.41,6963.91,6762.16,6458.55
2020,02,11,6265.38,6075.97,5937.27,5807.82,5761.27,5756.26,5698.04,5703.56,5723.83,5755.41,5891.97,6091.25,6177.36,6486.47,6763.02,6932.5,6903.25,6876.6,6820.27,6859.47,6904.88,6930.53,7002.16,7152.86,7208.2,7189.86,7321.35,7464.4,7618.86,7713.29,7734.19,7860.79,8070.95,8234.07,8260.21,8358.7,8461.41,8497.55,8668.58,8649.6,8499.6,8223.87,7972.58,7705.94,7435.88,7263.87,6981.81,6691.95
2020,02,12,6408.67,6223.09,6103.51,5992.71,5962.97,5912.97,5848.32,5843.07,5871.34,5889.34,5973.54,6155.79,6296.27,6630.52,6906.56,7183.96,7319.65,7047.52,6894.26,7158.9,7181.57,7272.39,7379.02,7394.69,7246.3,7242.13,7361.81,7366.79,7460.1,7561.5,7580.32,7642.29,7835.11,7977.61,8118.22,8184.84,8167.21,8145.93,8222.19,8130.53,8002.05,7804.48,7669.44,7443.77,7170.23,6933.78,6757.76,6437.57
2020,02,13,6183.95,5993.99,5862.2,5799.36,5729,5695.74,5629.85,5649.79,5634.74,5700.94,5769.44,5963.23,6137.36,6446.04,6709.63,6939.93,6996.93,6966.49,6950.03,7022.8,7080.38,7105.52,7115.67,7088.38,7105.57,7246.25,7268.36,7323.36,7359.24,7317.03,7365.74,7466.52,7627.54,7721.96,7787.2,7846.3,7913.43,7973.91,8076.86,8053.18,7955.79,7792.41,7590.52,7356.94,7048.63,6840.18,6667.51,6432.56
2020,02,14,6220.08,6029.74,5899.28,5810.35,5730.8,5678.99,5672.72,5623.3,5627.97,5723.91,5790.07,5959.87,6156.74,6483.68,6689.79,6875.83,6790.43,6639.37,6628.47,6597.82,6603.07,6754.59,6814.02,6884.89,6947.79,7051.37,7142.17,7186.67,7323.79,7458.16,7551,7774.57,7975.68,8162.13,8249.21,8246.65,8254.7,8220.12,8264.11,8247.76,8130.17,7992.49,7740.43,7599.59,7346.24,7213.66,7030.81,6684.34
2020,02,15,6431.48,6210.14,6099.42,5969.86,5863.16,5828.33,5755.62,5749.18,5747.76,5755.98,5750.65,5788.92,5821.78,5897.75,5945.67,6042.6,6097.23,6163.16,6251.65,6257.59,6305.39,6420.39,6540.95,6628.5,6780.22,6889.22,7009.22,7110.65,7249.61,7377.4,7595.15,7810.4,8052.14,8258.84,8415.31,8557.62,8615.35,8597.32,8666.55,8661.9,8565.82,8334.25,8048.14,7851.79,7601.05,7499.61,7253.93,6979.67
2020,02,16,6668.87,6478.78,6348.15,6224.3,6143.04,6096.52,6004.44,5963.54,5951.28,5945.17,5931.72,5978.66,5969.72,5994.22,6011.39,6106.44,6154.09,6292.29,6404.7,6520.09,6602.83,6690.83,6729.2,6812.96,6967.85,7070.93,7196.76,7371.09,7491.52,7659.51,7824.43,8078.94,8343.9,8521.95,8728.33,8842.34,8859.08,8872.05,8903.45,8848.09,8684.88,8458.32,8115.3,7950.8,7595.36,7376.21,7113.94,6828.56
2020,02,17,6571.9,6384.86,6262.56,6136.77,6075.53,6041.36,6024.65,5989.61,5960.58,6042.68,6095.35,6283.96,6405.66,6735.12,7003.21,7208.26,7308.25,7377.96,7385.27,7389.18,7376.96,7366.81,7431.84,7574.21,7605.2,7603.21,7670.57,7776.35,7936.64,8090.99,8160.61,8298.03,8608.85,8859.4,9039.94,9200.43,9244.39,9126.34,9248.42,9220.62,9029.09,8760.98,8421.97,8154.57,7792.27,7517.43,7278.15,7016.32
2020,02,18,6741.17,6547.78,6385.61,6258.32,6154.03,6148.44,6101.24,6083.12,6064.05,6094.25,6151.94,6329.53,6471.72,6772.45,7052.25,7215.51,7215.2,7277.24,7375.16,7365.06,7378.11,7352.06,7384.38,7395.55,7442.52,7541.37,7642.66,7773.84,7951.02,8145.74,8237.59,8462.37,8762.82,9049.98,9295.04,9452.05,9465.5,9381.65,9469.54,9435.19,9262.84,8960.31,8678.91,8385.95,8038.86,7906.48,7635.99,7209.4
2020,02,19,6861.86,6660.95,6535.78,6424.05,6325.76,6305.51,6250.23,6214.36,6193.66,6257.94,6296.7,6451.08,6556.37,6901.85,7142.41,7432.14,7472.74,7352.66,7364.2,7409.05,7354.9,7376.33,7406.35,7557.97,7720.93,7848.92,7995.31,8186.65,8332.97,8487.14,8675.44,8875.1,9219.23,9385.27,9662.88,9778.11,9783.89,9689.34,9744.9,9643.59,9423.67,9172.54,8879.75,8442.37,8038.45,7599.78,7323.46,7029.41
2020,02,20,6727.39,6620.79,6516.09,6395.61,6234.83,6158.53,6071.04,6061.42,6042.82,6095.1,6129.65,6308.61,6428.59,6695.14,6907.57,7080.23,7040.75,6989.92,7020.58,7012.44,7034.45,7027.25,7041.14,7118.48,7247.73,7390.29,7491.77,7626.66,7790.88,7936.17,8118.5,8286.03,8627.43,8815.96,8996.08,9049.78,9095.61,9021.65,9093.8,9021.8,8856.86,8555.85,8335.87,8024.89,7651.55,7352.04,7113.65,6820.7
2020,02,21,6527.68,6379.33,6250.54,6144.56,6028.98,6007.91,5945.04,5934.4,5927.39,5956.91,6044.47,6242.21,6389.67,6645.09,6813.55,7072.39,7063.08,7101.2,7141.76,7191.84,7171,7159.42,7178.34,7203.49,7275.54,7379.18,7397.33,7419.82,7511.12,7619.8,7732.03,7895.09,8068.5,8261.94,8433.69,8436.43,8372.15,8265.92,8354.77,8230.12,8174.1,7956.02,7743.04,7549.54,7295.72,7101.25,6979.97,6713.17
2020,02,22,6436.77,6286.73,6118.28,6053.44,5938.35,5917.54,5870.32,5835.86,5804.32,5812.71,5827.98,5919.7,5960.27,6036.15,6082.04,6178.24,6164.6,6306.7,6303.14,6327.44,6300.64,6329.1,6339.8,6419.14,6401.38,6438.39,6499.91,6571.61,6603.75,6598.95,6636.28,6712.42,6780.37,6886.41,6954.33,7016.3,7093.67,7173.65,7328.76,7275.64,7168.18,7024,6884.33,6773.98,6670.27,6562.75,6457.7,6235.19
2020,02,23,6083.3,5907.46,5788.38,5677.2,5596.72,5552.23,5528.55,5492.47,5472.2,5484.09,5481.91,5518.96,5513.79,5585.79,5585.82,5690.26,5710.92,5846.55,5981.31,6026.02,6101.96,6244.77,6248.03,6173.59,6177.1,6179.41,6145.37,6216.45,6294.61,6376.06,6420.34,6484.09,6595.56,6668.39,6782.07,6934.62,7039.86,7100.12,7204.24,7152.91,7092.05,6969.32,6773.28,6632.43,6481.48,6315.99,6217.96,6014.39
2020,02,24,5861.97,5717.37,5579.94,5501.07,5425.78,5430.43,5444.08,5431.4,5408.59,5490.86,5600.08,5769.03,5981.75,6341.57,6627.96,6859.33,6958.6,6990.63,6962.88,6961.37,7119.17,7160.1,7124.64,7008.64,6981.47,7041.68,6998.77,6960.85,6817.04,6784.62,6939.24,7070.79,7260.83,7445.77,7529.09,7592.42,7591.55,7634.72,7796.17,7693.99,7601.8,7398.5,7149,6982.46,6774.83,6631.96,6478.28,6251.2
2020,02,25,6055.83,5853.4,5701.71,5632.75,5559.81,5548.87,5514.74,5495.79,5499.69,5556.04,5627.24,5820.03,5979.98,6314.12,6572.31,6774.03,6728.09,6650.27,6611.7,6660.62,6650.72,6634.39,6709.96,6756.73,6841.06,6970.73,7106.31,7164.87,7216.86,7204.56,7277.18,7441.49,7577.13,7691.17,7748.32,7816.72,7880.73,7847.41,8017,7962.11,7828.71,7610,7363.34,7125.14,6884.52,6729.62,6531.63,6308.97
2020,02,26,6087.14,5892.73,5753.22,5675.25,5615.5,5529.78,5588.98,5572.37,5569.74,5623.44,5689.21,5863.34,6027.87,6433.3,6603.18,6793.67,6766.52,6737.28,6713.88,6719.19,6716.2,6776.18,6886.1,6970.93,6928.4,7008.91,7128.84,7337.66,7512.87,7713.47,7825.23,7997.39,8199.02,8371.39,8559.2,8524.79,8513.79,8507.03,8654.05,8553.85,8450.13,8235.28,7976.38,7655.84,7347.77,7126.36,6931.62,6655.76
2020,02,27,6429.68,6238.52,6103.09,5995.5,5921.65,5882.86,5847.73,5823.35,5779.89,5855.61,5903.68,6096.83,6250.07,6591.27,6852.58,7066.06,7056.52,7178.15,7289.8,7359.87,7329.26,7286.64,7142.71,7071.93,7164.14,7230.01,7419.25,7574.74,7676.1,7840.64,7799.01,7814.75,7788.39,7865.94,8062.9,8083.98,8078.73,8086.63,8251.41,8177.57,8077.3,7864.37,7528.21,7287.77,6990.77,6778.58,6590.18,6351.88
2020,02,28,6142.24,5932.85,5778.7,5697.55,5611.88,5588.57,5566.92,5583.56,5542.23,5649.01,5725.84,5908.05,6061.37,6339.3,6545.04,6727.94,6698.13,6660.88,6635.29,6577.47,6558.02,6648.68,6701.9,6815.58,6894.92,7012.79,7141.24,7337.48,7521.09,7672.51,7873.33,8143.94,8362.8,8381.95,8454.71,8389.2,8287.74,8233.11,8346,8291.56,8189.91,7962.23,7732.56,7576.31,7286.71,7119.99,6925.71,6635.99
2020,02,29,6363.86,6194.38,6048.48,5933.11,5830.79,5796.08,5736.2,5719.15,5704.15,5712.2,5736.58,5796.83,5807.92,5904.61,5958.22,6079.27,6030.28,6148.27,6246.2,6254.87,6235.71,6188.18,6159.18,6236.33,6347.76,6452.27,6493.73,6565.69,6578.76,6616.82,6709.69,6885.58,7081.24,7323,7537.26,7625.33,7716.63,7709.31,7840.84,7757.55,7669.32,7514.2,7292.19,7131.39,6949.91,6790.08,6630.99,6406.04
2020,03,01,6037.17,5856.62,5768.37,5687.58,5633.75,5572.96,5539.36,5515.91,5477.88,5514.54,5510.74,5517.3,5536.4,5509.91,5542.45,5483.96,5500.45,5499.05,5455.95,5451,5504.13,5553.29,5659,5711.58,5754.53,5913.22,6096.53,6267.3,6428.78,6634.63,6925.8,7165.66,7397.96,7730.36,7909.89,8021.08,8017.29,8148.27,8090.79,7952.15,7706.35,7428.44,7169.15,6912.8,6711.93,6548.65,6317.83,
2020,03,02,6088.94,5915.36,5776.11,5704.76,5664.56,5579.64,5544.95,5504.33,5521.04,5581.7,5659.56,5854.35,5999.04,6321.73,6570.12,6773.64,6791,6736.88,6708.18,6659.91,6585.36,6629.49,6663.71,6773.61,6925.79,7046.01,7213.86,7369.86,7556,7745.21,7929.65,8125.44,8425.99,8738.24,8982.66,9089.56,9038.56,8995.05,9161.13,8972.66,8702.4,8429.08,8112.48,7817.75,7510.88,7225.98,6988.21,6642.55
2020,03,03,6384.74,6201.29,6037.95,5925.32,5885.63,5847.55,5780.21,5744.75,5733.62,5758.03,5860.04,6023.98,6205.9,6488.56,6641.77,6830.11,6802.71,6807.51,6868.46,6926.22,6867.76,6823.89,6870.05,6915.2,7030.4,7165.53,7271.12,7485.85,7616.22,7736.56,7915.79,8096.77,8419.59,8688.97,8907.69,8922.31,8892.37,8861.48,8959.49,8775.92,8630.88,8379.72,8086.31,7809.52,7482.57,7221.39,7027.4,6770.89
2020,03,04,6488.46,6286.52,6136.76,6006.71,5962.93,5931.17,5907.3,5889.16,5897.18,5912.55,5994.39,6176.05,6358.75,6703.92,6949.93,7127.21,7147.83,7216.52,7210.89,7243,7152.83,7058.37,7053.94,6964.78,6933.63,6958.48,7092.08,7168.1,7216.23,7317.57,7388.47,7587.12,7819.2,7973.02,8171.8,8213.69,8250.62,8234.82,8425.26,8340.74,8204.79,7980.68,7690.02,7535.95,7271.29,7066.25,6871.47,6567.34
2020,03,05,6322.16,6149.95,5992.67,5911.08,5852.76,5820.49,5778.58,5771.33,5794.03,5802,5883.64,6074.14,6224.17,6515.33,6850.51,7061.98,7102.3,7066.11,6992.54,6984.52,6878.74,6861.77,6784.51,6753.46,6804.89,6881.83,6916.36,7037.16,7200.75,7413.96,7553.74,7726.56,7954.63,8124.78,8202.67,8152.72,8214.04,8275.46,8447.19,8361.5,8288.18,8136.85,7865.11,7593.86,7326,7142.19,6963.1,6692.28
2020,03,06,6394.99,6221.6,6062.52,6011.18,5923.62,5920.64,5869.49,5841.83,5878.6,5908.4,6000.2,6198.37,6382.84,6735.02,7011.55,7265.01,7351.12,7409.25,7447.66,7468.51,7368.99,7292.31,7405.14,7518.44,7586.37,7627.44,7536.67,7605.44,7758.53,7816.81,7922.21,8120.18,8321.05,8440.73,8504.35,8485.02,8383.06,8306.65,8425.06,8196.95,8126.07,7980.89,7773.14,7569.77,7279.07,7111.81,6964.44,6681.6
2020,03,07,6442.9,6253.76,6070.89,5985.63,5918.77,5886.41,5822.34,5791.05,5764.87,5765.2,5785.72,5847.43,5924.56,6005.68,6058.02,6152.24,6171.79,6290.59,6381.76,6481.27,6567.64,6601.33,6629.23,6610.24,6666.21,6793.89,6812.51,6950.28,7203.11,7248.09,7230.75,7331.15,7406.03,7441.33,7598.34,7639.99,7538.86,7525.48,7607.79,7482.24,7401.31,7207.25,6982.33,6840.2,6723.34,6629.19,6521.75,6311.01
2020,03,08,6094.5,5929.42,5776.48,5686.34,5647.34,5566.8,5527.63,5507.82,5474.35,5494.17,5521.31,5555.57,5570.99,5600.59,5630.26,5699.86,5705.3,5761.08,5858.8,5790.69,5798.95,5818.68,5806.1,5769.42,5834.82,5881.1,5981.22,5987.02,6124.37,6262.6,6355.38,6503.3,6676.58,6861.34,7084.32,7185.51,7293.04,7320.55,7482.2,7353.28,7187.51,7029.52,6812.18,6620.96,6490.79,6412.92,6272.01,6105.09
2020,03,09,5882.82,5724.02,5593.53,5506.25,5470.93,5456.82,5414.53,5417.97,5425.63,5529.03,5600.75,5815.24,6008.92,6342.33,6677.73,6975.92,7085.99,7078.88,7041.13,7077.09,7060.78,7084.15,7049.47,7032,7040.33,6996.34,6923.29,7016.81,7023.64,7113.59,7141.14,7138.84,7253.39,7330.67,7434.04,7430.46,7509.02,7492.02,7561.59,7364.77,7182.52,7084.44,6843.68,6638.91,6452.92,6293.74,6190.84,5941.79
2020,03,10,5763.84,5589.6,5439.27,5344.65,5313.19,5281.51,5256.3,5271.02,5298.4,5346.98,5431.02,5638.65,5824.09,6152.61,6384.32,6591.12,6603.43,6568.69,6527.76,6339.54,6246.18,6152.69,6151,6246.89,6176.64,6214.52,6273.01,6327.13,6386.45,6481.66,6572.24,6664.84,6760.89,6918.41,7102.59,7162.66,7296.96,7328.33,7474.76,7347.61,7239.34,7058.86,6834.47,6725.97,6522,6352.06,6266.23,5997.37
2020,03,11,5803.93,5628.73,5484.87,5383.28,5324.62,5268.37,5281.75,5297.04,5305.01,5374.17,5482.79,5572.19,5742.98,6029.87,6246.37,6402.91,6360.56,6310.83,6178.11,6155.76,6059.61,5974.28,5920.31,5825.72,5781.67,5842.93,5884.14,5896.37,5994.98,6160.08,6285.09,6370.96,6538.34,6743.36,6953.73,7038.48,7159.92,7154.12,7372.13,7228.27,7105.34,6975.19,6807.02,6637.11,6437,6257.04,6133.08,5914.24
2020,03,12,5760.02,5569.79,5426.03,5317.99,5259.27,5229.53,5236.92,5255.98,5257.73,5306.75,5411.93,5556.38,5654.47,5974.97,6202.07,6349.03,6278.49,6160.05,6028.16,6044.86,6129.96,6208.38,6035.66,5803.46,5947.08,6090.75,6159.36,6091.19,6265.06,6376.55,6496.59,6604.82,6760.98,6869.64,6971.93,7131.25,7218.45,7312.93,7480.43,7334.51,7214.61,7143.35,6909.73,6694.77,6487.05,6321.32,6185.46,5981.11
2020,03,13,5802.12,5628.24,5477.87,5381.56,5338.2,5306.8,5285.55,5299.47,5330.21,5347.18,5451.21,5618.52,5738.51,6055.24,6264.94,6381.52,6225.61,6048.79,5861.94,5759.08,5764.26,5879.34,5941.17,6045.84,6097.54,6051.37,6053.16,6043.36,6120.6,6251.9,6286.46,6448.41,6564.5,6749.51,6922.36,7034.61,7087.4,7122.51,7304.3,7137.79,7055.39,6938.45,6743.33,6556.29,6395.13,6313.23,6186.38,5991.15
2020,03,14,5780.92,5615.5,5465.74,5402.01,5332.8,5266.29,5224.28,5225.42,5226,5246.66,5285.89,5323.27,5380.34,5451.99,5476.15,5547.6,5443.59,5378.32,5298.68,5226.86,5236.39,5288.33,5296.67,5310.83,5247.47,5258.45,5263.42,5329.83,5574.36,5606.54,5834,5973.69,6224.51,6431.75,6638.56,6702.48,6825.77,6933.96,7095.62,6970.15,6858.75,6695.66,6532.41,6365.92,6225.63,6211.79,6095.47,5906.95
2020,03,15,5723.07,5543.91,5420.35,5343.59,5280.71,5253.7,5195.36,5177.15,5168.48,5167.06,5216.14,5278.32,5245.35,5263.5,5301.94,5232.17,5178.14,5159.53,5109.6,5061.24,5073.78,5101.32,5061.96,5030.24,5037.52,5012.25,4991.22,5112.46,5218.39,5359.92,5521.01,5730.9,6014.8,6309.93,6619.87,6869.38,7058.71,7150.1,7309.33,7176.52,6952.35,6839.7,6617.12,6450.16,6340.51,6194.05,6072.23,5854.27
2020,03,16,5664.73,5493.46,5367.37,5303.53,5263.67,5230.62,5199.34,5194.64,5196.7,5241.35,5309.52,5489.81,5684.92,5967.99,6186.97,6290.06,6150.07,5970.76,5822.45,5690.59,5537.61,5437.33,5405.1,5409.79,5519.4,5618.7,5702.99,5838.53,5953.89,6083.11,6145.01,6328.89,6563.3,6741.65,6920.77,7061.07,7241.06,7311.42,7502.97,7295.25,7163.87,6991.57,6787.43,6607.13,6420.08,6264.6,6112.52,5906.66
2020,03,17,5707.29,5537.31,5388.85,5295.84,5268.46,5214.02,5216.58,5191.74,5194.69,5275.27,5314.94,5512.25,5695.7,5989.79,6177.29,6239.25,6118.99,5910.37,5700.57,5527.26,5416.95,5424.37,5650.6,5612.97,5670.84,5793.52,5773.61,5799.38,5873.73,5905.7,5953.6,6129.54,6335.73,6559.85,6774.64,6969.26,7116.72,7172.12,7372.89,7233.57,7047.28,6923.75,6698.64,6563.94,6388.77,6261.8,6134.83,5921.23
2020,03,18,5721.39,5531.82,5419.57,5336.67,5286.22,5257.94,5227.35,5214.55,5193.21,5277.49,5350.47,5560.15,5697.63,6013.79,6154.43,6284.72,6126,5951.86,5739.02,5627.25,5526.88,5403.54,5341.1,5337.86,5444.39,5577.97,5692.81,5799.7,5908.29,5978.69,6120.38,6310.85,6505.4,6730.34,7008.63,7183.79,7293.31,7363.52,7536.93,7332,7245.91,7051.2,6808.38,6623.63,6487.53,6327.64,6165.05,5970.59
2020,03,19,5741.26,5583.87,5458.56,5391.25,5342.12,5273.1,5296.28,5269.85,5278.95,5349.32,5400.32,5612.82,5788.32,6036.21,6211.07,6279.84,6156.43,5999.02,5845.12,5776.15,5658.44,5589.69,5554.41,5662.36,5677.2,5693.31,5760.09,5843.1,5945.25,6011.36,6098.17,6288.47,6534.24,6777.88,7036.72,7218.5,7376.33,7386.05,7573.8,7408.18,7241.18,7128.57,6907.37,6691.83,6456.95,6351.99,6204.03,5996.3
2020,03,20,5799.99,5670.21,5525.79,5460.07,5371.5,5317.07,5299.6,5310.12,5305.01,5399.17,5510.13,5649.66,5775.46,6061.96,6230.02,6274.88,6126.39,5979.75,5859.07,5776.86,5762.21,5730.58,5739.06,5730.64,5792.63,5802.76,5880.06,5940.17,6022.67,6144.6,6279.27,6501.94,6714.87,6989.03,7278.71,7384.42,7429.53,7395.27,7507.32,7364.27,7206.79,7097.86,6885.05,6725.69,6583.49,6472.7,6346.81,6146.86
2020,03,21,5912.82,5702.5,5613.73,5476.31,5444.84,5367.22,5352.2,5334.28,5299.97,5317.72,5357.43,5414.92,5452.26,5515.25,5509.79,5522.11,5448.18,5406.11,5345.05,5332.6,5268.24,5239.77,5231.47,5307.19,5382.69,5481.23,5622.72,5733.56,5913.62,6087.89,6322.32,6636.55,6915,7182.52,7331.08,7455.14,7541.61,7600.51,7696.52,7581.97,7504.91,7295.53,7037.95,6864.66,6694.19,6594.62,6428.24,6190.95
2020,03,22,5965.58,5833.49,5696.02,5600.62,5545.55,5464.68,5408.73,5391.46,5390.82,5405.79,5439.31,5447.56,5490.27,5503.83,5506.32,5498.43,5456.41,5456.91,5482.34,5464.25,5449.07,5589.91,5574.31,5614.71,5689.79,5807.72,5905.68,6029.66,6196.77,6372.17,6603.42,6798.61,7063.01,7396.98,7653.59,7798.13,7786.72,7825.08,7925.29,7753.14,7590.56,7408.36,7116.04,6919.57,6698.79,6583.63,6429.88,6191.81
2020,03,23,5957.02,5787.87,5683.29,5587.41,5537.81,5495.22,5455.75,5483.91,5469.78,5531.19,5632.42,5769.93,5959.42,6216.83,6444.8,6646.18,6630.93,6665.97,6651.93,6679.04,6609.94,6628.68,6703.23,6665.55,6775.59,6866.94,6933.08,6882.55,6909.95,6921.64,6933.79,7060.34,7193.32,7302.88,7513.28,7625.35,7728.32,7773.86,7834.24,7589.32,7435.2,7244.09,6989.14,6753.89,6572.44,6457.39,6346.11,6131.08
2020,03,24,5925.1,5784.87,5663.14,5542.98,5511.12,5479.27,5484.25,5450.14,5429.49,5471.14,5473.17,5644.87,5810.33,6114.62,6360.49,6555.82,6555.92,6483.31,6461.75,6413.95,6394.94,6467.74,6433.93,6299.85,6280.24,6352.54,6445.12,6472.96,6485.88,6560.45,6604.88,6715.28,6825.17,6916.82,7067.77,7211.76,7322.73,7311.14,7396.99,7168.55,7065.13,6915.1,6670.21,6461.48,6331.18,6216.44,6089.55,5906.7
2020,03,25,5683.62,5526.96,5445.39,5340.25,5276.08,5275.59,5271.41,5296.82,5288.35,5357.56,5433.88,5594.33,5786.23,6033.78,6302.09,6401.77,6293.33,6225.78,6179.26,6209.43,6105.05,5988.68,6019.8,5989.08,5993.22,6011.65,5950.66,5908.66,5949.86,6091.8,6198.29,6343.33,6536.97,6767.71,6912.97,7058.07,7199.59,7325.95,7450.89,7227.88,7076.63,6937.45,6724.16,6532.05,6343.93,6251.81,6122.91,5898.6
2020,03,26,5703.1,5551.47,5423.32,5340.67,5296.38,5252.87,5235.98,5225.11,5256.32,5321.53,5372.21,5537.91,5643.74,5887.56,6034.33,6126.83,6001.69,5860.33,5773.03,5728.33,5678.75,5669.34,5645.69,5734.45,5802.32,5852.59,5934.06,5973.37,6089.58,6190.58,6352.3,6492.52,6733,6874.36,7130.83,7193.66,7363.58,7444.67,7592.81,7400.73,7285.28,7099.49,6871.57,6654.41,6486.07,6335.7,6214,6048.01
2020,03,27,5830.92,5681.2,5570.96,5472.97,5421.62,5355.91,5320.33,5303.86,5317.28,5367.17,5449,5574.56,5774.32,5958.5,6156.58,6186.61,6155.94,6088.21,6026.69,5958.53,5982.36,6010.87,6062.61,6106.15,6186.72,6265.17,6210.91,6179.67,6163.97,6186.33,6209.92,6356.16,6514.33,6649.89,6872.19,6994.71,7124.39,7162.99,7234.56,7041.46,6947.25,6764.11,6576.14,6427.32,6271.64,6163.88,6094.97,5865.51
2020,03,28,5653.98,5538.65,5421.5,5295.44,5222.62,5212.44,5177.18,5156.12,5184.85,5207.48,5215.62,5296.39,5304.85,5401.2,5405.05,5433.67,5358.56,5231.26,5171.82,5210.85,5175.79,5177.19,5186.8,5154.31,5240.05,5221.17,5171.51,5253.08,5320.33,5478.18,5627.74,5740.1,5991.25,6270.84,6564.51,6728.85,6819.39,6992.59,7066.29,6904.17,6781.46,6636.02,6433.61,6289.5,6197.63,6160.06,6069.04,5837.09
2020,03,29,5621.87,5468.86,5345.31,5248.21,5219.78,5213.7,5167.5,5114.82,5135.53,5179.23,5166.04,5224.84,5221.1,5250.58,5237.67,5276.25,5181.49,5188.58,5132.51,5092.36,5107.03,5120.79,5082.47,5126.24,5122.63,5171.87,5224.44,5321.23,5408.92,5556.65,5687.59,5866.87,6081.03,6319.02,6537.13,6810.52,7015.08,7174.38,7267.9,7050.24,6936.75,6744.21,6535.93,6373.51,6241.64,6146.79,6058.45,5901.99
2020,03,30,5690.09,5527.38,5413.36,5295.97,5245.13,5245.44,5209.21,5210.01,5212.42,5265.51,5355.77,5511.33,5612.71,5891.33,6050.69,6086.34,6066.87,6027.37,5849.94,5795.06,5841.83,5879.46,5868.39,5844.91,5950.26,6037.93,6108.22,6214.45,6327.04,6500.18,6693.44,6899.78,7081.97,7216.92,7431.64,7528.27,7634.51,7684.57,7709.77,7454.18,7292.05,7153.94,6874.17,6719.11,6558.19,6437.43,6279.93,6082.7
2020,03,31,5883.98,5709.65,5602.24,5524.8,5426.21,5425.96,5373.53,5366.29,5380.18,5393.05,5466.29,5622.01,5742.5,5950.55,6094.19,6142.71,6167.67,6329.74,6301.05,6228.39,6085.82,5971.45,6013.91,6047.81,6126.88,6247.27,6383.9,6546.49,6653.86,6753.53,6861.98,6994.19,7124.14,7283.76,7557.84,7631.06,7669.97,7724.6,7746.76,7572.42,7457.63,7288.38,7021.39,6821.19,6621.39,6518.53,6371.07,6130.47
2020,04,01,5710.84,5604.44,5511.97,5419.03,5406.11,5374.89,5370.63,5352.18,5405.77,5457.24,5555.04,5663.65,5933.06,6023.95,6098.54,5982.92,5910.84,5843.54,5760.04,5762.35,5851.49,5881.77,5852.64,5889.05,5950.99,6010.73,6084,6242.28,6375.4,6534.31,6662.74,6851.39,7093.29,7318.07,7417.51,7463.72,7604.03,7629.39,7413.11,7252.07,7108.7,6878.78,6716.72,6504.57,6434.24,6249.08,6043.26,
2020,04,02,5843.7,5700.73,5580.03,5475.4,5420.41,5378.51,5351.42,5346.51,5338.55,5383.96,5460.14,5603.4,5776.33,5986.7,6095.67,6097.82,6094.94,6073.02,5980.1,5995.9,5961.23,5899.14,5920.22,5918.74,5935.53,6007.39,6147.31,6271.56,6344.36,6494.06,6657.41,6827.59,6975.88,7084.2,7308.76,7393.76,7511.14,7646.03,7676.6,7478.52,7381.76,7256.97,7016.46,6816.39,6598.88,6498.93,6339.94,6134.08
2020,04,03,5957.18,5809.34,5645.77,5577.23,5492.94,5431.18,5395.67,5371.48,5347.09,5413.23,5517.18,5661.89,5750.78,5970.48,6120.1,6147.21,6098.43,6049.53,5983.33,5902.15,5866.32,5845.36,5815,5916.99,5960.76,6031.97,6119.68,6263.05,6385.08,6531.32,6668.21,6863.93,7202.48,7351.05,7518.62,7574.39,7542.87,7635.16,7665.65,7502.2,7329.39,7176.94,6979.99,6826.22,6670.38,6610.94,6499.78,6295.85
2020,04,04,6072.59,5907.93,5786.96,5677.18,5631.22,5582.71,5575.84,5544.68,5510.36,5511.97,5530.73,5571.21,5587.48,5645.59,5665.29,5653.04,5669.39,5623.53,5582.14,5645.83,5627.82,5631.83,5718.27,5815.97,5900.5,6143.19,6172.22,6268.72,6366.64,6439.84,6523.58,6668.4,6821.73,6979.36,7120.5,7192.95,7399.04,7597.71,7646.39,7526.28,7395.73,7196.1,6952.8,6806.12,6647.69,6579.51,6443.51,6209.36
